,east,north,depth,strike,dip,slip_m,rake,fault_name,point_index,htm_ind,zz_stress,xy_stress,xz_stress,yz_stress,xx_stress,yy_stress,tau_dd,tau_ss,sig_nn
435,434140.5359003393,3219738.029199411,-3480.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,105,855,136.74180220837997,4.892505533217762,-1.7350739485081312,-1.5683315975664467,95.11995904928715,90.67507210455767,-17.54505328553389,1.2927354569053584,108.57162677402161
436,431873.4118856585,3222050.4657312413,-3538.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,106,855,136.51320317784632,6.351532192177574,-4.246366448066693,-3.5361609252516737,95.1262183017689,91.39358139565779,-15.893591341662237,1.8372220233869279,106.34924467338215
437,430689.8917945118,3223073.0871717962,-3696.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,107,855,138.14468721556023,6.6636510462132446,-5.548056124323736,-2.0264067555237255,95.90213171620064,91.25420268680021,-16.02045390484416,2.8535699690347687,106.83051839599572
438,429406.84731259703,3223983.5185719286,-3754.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,108,855,136.51084043473588,6.533352779757543,-6.721310514711343,1.1358860279594767,96.76406115398744,91.30127761900388,-14.94746014756447,4.486305636458226,106.77209992637972
439,427927.8385890641,3225233.9253379917,-3855.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,109,855,131.17928685616363,4.4941347451488,-6.941741008335969,4.012243438359433,97.25119118022734,92.60291858751506,-13.082800306557466,5.048481941573554,105.27264758945111
440,426942.46161699726,3226142.899222727,-4133.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,110,855,128.92823243055028,2.9627199761984087,-5.335844006761555,3.639321766327654,96.95376974626161,93.61277877655536,-13.03372751287312,3.9408164584362924,105.04498920599873
441,425562.3717305605,3227280.146513026,-4211.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,111,855,128.01982756515324,2.0652069239198623,-3.2351374118943026,3.299092155341611,96.87157633079018,94.69271803139294,-13.486874803916933,3.0974928823659837,106.11967613926947
442,447014.1913206399,3165444.074429597,-5516.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,112,855,125.5248965272749,5.023848838417497,2.5006084476952513,0.5957334367363164,90.34438260126423,95.53032510814958,-15.520703064183024,4.293291827507744,106.99908573221664
443,443208.7094098703,3174663.000617065,-5955.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,113,855,127.10569354902387,5.380224975326917,-0.5814901482102945,0.6021706089413796,92.95591312425243,94.9523242806056,-14.130887677740972,4.274675681157949,106.45504620996951
444,442086.7905681657,3181628.421060178,-5641.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,114,855,126.4492558568118,4.372244350355816,-3.4293699000231532,-0.6875707043183286,95.46295072993384,94.20213854898884,-12.08671569360849,2.6610557120817337,104.26146162557647
445,443264.1375260017,3187256.3607894806,-5355.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,115,855,128.45817731089045,3.0609617547185746,-5.760805112614376,-1.4625311919585782,95.878654368917,93.79930527359488,-12.454702276445879,1.6973206848626068,102.23937463561768
446,444728.0968852909,3188813.0367860636,-5455.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,116,855,130.73395002745085,2.83022830078494,-6.123017219584696,-1.9910393751194544,94.1417142503692,93.33546821969439,-14.156184034617226,1.6941359351067544,101.33295715970996
447,442507.0879147686,3192209.2537057917,-5926.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,117,855,128.59578939170063,1.816687442283871,-5.539874881866495,-1.8544559991442884,96.06208427645907,93.67455345273592,-12.863576338169189,0.5975048767692072,101.88850072722158
448,440008.1518775098,3199586.4175805626,-5626.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,118,855,128.1416290415832,0.7919448858365367,-3.4528834975778957,-3.502947678768716,97.9901713026849,94.47666609719458,-12.598057736747336,-1.6458060341859981,103.75995692965327
449,437587.7746680557,3207133.201963826,-5706.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,119,855,131.90676378190136,0.7425439763075197,-1.6882002407274326,-5.513630646016043,97.74397829450251,93.9864740301105,-14.83176937782784,-3.180708798878742,105.66707393183648
450,435843.07116599573,3215269.8340696017,-5430.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,120,855,136.5972980487736,1.403225055191635,-1.8232628997382707,-4.8987726287642435,95.22198801588343,90.7134910658785,-18.090421497793912,-2.6244750635033345,105.83632153326906
451,433336.60502902186,3219431.5614312827,-4980.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,121,855,135.87129979496905,3.1423515685617587,-2.0342121690099564,-2.067102878976348,93.18983007970289,89.55628383151848,-18.38557518296809,0.237913568168151,105.84781023279439
452,431069.4810143412,3221743.9979631123,-5038.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,122,855,134.8317311016349,4.425730076700971,-3.0886235693236967,-2.0770172307849397,93.19870376544048,90.20151579292342,-17.115446953046195,1.4060325417560926,105.21004688964999
453,429885.96092319436,3222766.6194036673,-5196.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,123,855,135.10316675420677,4.733085358340377,-3.775729164846433,-0.8952328598604733,93.59910554015748,90.07431679841063,-16.91456195938477,2.22382852928505,105.4526457922311
454,428602.9164412797,3223677.0508038,-5254.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,124,855,133.89354518872537,4.605819398921212,-4.3307763826940615,1.0440187283423377,94.28985831368288,90.2926574169988,-16.148519635899987,3.169983366709854,105.58287970833075
455,427123.90771774674,3224927.457569863,-5355.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,125,855,131.22543211273617,3.5413750561245974,-4.13905550247782,2.6268905982762285,95.12355442310609,91.4623366074879,-15.070215701155917,3.420092083630142,105.51582270244273
456,426138.5307456799,3225836.431454598,-5633.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,126,855,130.22726327925255,2.7302757263930317,-3.155242469854245,2.5628790576416614,95.27684972961029,92.25176638762707,-15.051582385063618,2.8624135555172923,105.82457193906617
457,424758.4408592431,3226973.6787448977,-5711.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,127,855,129.98843370627867,2.123083576904839,-1.6547925277834301,2.5179248369537532,95.49176919879321,93.17270217839591,-15.460257669202676,2.3530911006951616,106.98153260336187
458,446210.2604493226,3165137.6066614687,-7016.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,128,855,126.17985012359807,4.009613888017545,2.6515961116981615,1.2906445025875408,88.46981885785455,93.71188733620443,-17.15597759426346,4.03020609605883,105.87362646209493
459,442404.77853855287,3174356.532848937,-7455.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,129,855,127.9051019851753,4.301248728035641,0.20553197661338196,0.7580343103149925,90.18106490229079,92.73912945541367,-16.384736523947474,3.6909922907693193,105.16517402181884
460,441282.85969684843,3181321.95329205,-7141.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,130,855,126.99628771129545,3.655407002825149,-1.908565530190013,-0.33548049531505075,92.34880959642075,92.66639094960819,-14.465935111438498,2.5312005868274197,103.61920033296843
461,442460.20665468456,3186949.8930213526,-6855.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,131,855,128.1828614390659,2.8649208902095737,-3.7730701142441934,-1.4096690758963866,93.04195071873868,92.42502099782334,-14.273985950408608,1.5984252142762994,102.04532029480836
462,443924.1660139736,3188506.5690179365,-6955.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,132,855,129.74835223279217,2.6672052854256325,-4.156574857752161,-1.9480452065002143,91.96962515836248,91.98922557215056,-15.349093368496447,1.4409245684513614,101.28974175722811
463,441703.1570434513,3191902.7859376636,-7426.0,159.13257352468696,55.0,0.1,-90.0,Kung Co fault,133,855,128.55448186736123,1.831492875819256,-3.9513362178610114,-1.8791849758108925,93.18289282774283,91.93037126748122,-14.629312710961635,0.5782026926126065,101.43274016347854
