east,north,depth,strike,dip,slip_m,rake,fault_name,point_index
449136.9867983016,3085589.7719851993,24540.0,295.0,11.0,0.3803640785891854,84.97125653735608,galetzka_mainshock,241
440133.14405129536,3089929.3952470873,24540.0,295.0,11.0,0.31905942926044356,69.8077773231503,galetzka_mainshock,242
431125.78933273815,3094264.868708635,24540.0,295.0,11.0,0.23441716296434015,90.87223940518597,galetzka_mainshock,243
422114.9795164561,3098607.311141886,24540.0,295.0,11.0,0.17846400092175455,83.230988277898,galetzka_mainshock,244
413110.47285184264,3102945.614164181,24540.0,295.0,11.0,0.10149910474107642,94.88779558280787,galetzka_mainshock,245
404102.5078110565,3107290.953357905,24540.0,295.0,11.0,0.1816657406584962,118.01432507447748,galetzka_mainshock,246
395100.8190002246,3111632.2049590857,24540.0,295.0,11.0,0.3205169659924416,81.52863341366182,galetzka_mainshock,247
386095.5627007378,3115969.480920266,24540.0,295.0,11.0,0.5709667823963143,68.22039263050154,galetzka_mainshock,248
377086.8380008098,3120313.901192784,24540.0,295.0,11.0,0.6249540556712949,71.39950801209753,galetzka_mainshock,249
368084.3438926983,3124654.3186937603,24540.0,295.0,11.0,0.41568503002754387,94.4887634143423,galetzka_mainshock,250
359078.24649404705,3128990.867914275,24540.0,295.0,11.0,0.29603734519313607,73.59810662402873,galetzka_mainshock,251
350068.67052908125,3133334.6697075414,24540.0,295.0,11.0,0.15303711322747826,57.24295357809496,galetzka_mainshock,252
341065.2792623889,3137674.553365125,24540.0,295.0,11.0,0.03580788739928677,45.0,galetzka_mainshock,253
332058.4062097369,3142021.7569817286,24540.0,295.0,11.0,0.11872369278303299,91.72323004637161,galetzka_mainshock,254
323047.8953281266,3146365.241041297,24540.0,295.0,11.0,0.31913971091927745,91.75505578078709,galetzka_mainshock,255
314043.52302281396,3150704.8914454835,24540.0,295.0,11.0,0.27291438332663964,91.92728122292849,galetzka_mainshock,256
305035.6586641045,3155051.9703089795,24540.0,295.0,11.0,0.3326202805377327,100.04654675242767,galetzka_mainshock,257
296024.1198900968,3159395.437098471,24540.0,295.0,11.0,0.289258579887287,90.44130248215265,galetzka_mainshock,258
287018.6733251617,3163735.154557369,24540.0,295.0,11.0,0.24355943678905154,73.49205486276449,galetzka_mainshock,259
278009.724317819,3168082.4091332685,24540.0,295.0,11.0,0.23393973625701128,61.51014227433334,galetzka_mainshock,260
453393.5634749322,3094434.7902157665,26449.0,295.0,11.0,0.44116122336397606,102.22945944276768,galetzka_mainshock,261
444385.1165214947,3098771.4007054367,26449.0,295.0,11.0,0.4089977485561504,78.5584690268028,galetzka_mainshock,262
435383.0248168465,3103103.826384912,26449.0,295.0,11.0,0.3200660190843289,88.39213250134542,galetzka_mainshock,263
426377.5067552476,3107443.224216225,26449.0,295.0,11.0,0.2852486243612754,101.97607290158307,galetzka_mainshock,264
417368.57258734066,3111789.635412953,26449.0,295.0,11.0,0.3285944273721026,92.16439995352876,galetzka_mainshock,265
408365.96512977686,3116131.9471715745,26449.0,295.0,11.0,0.3837664513750518,101.63567263848603,galetzka_mainshock,266
399359.8446962735,3120470.2606576122,26449.0,295.0,11.0,0.41370928328477236,102.87376717390119,galetzka_mainshock,267
390360.0069840316,3124804.52594941,26449.0,295.0,11.0,0.39512630035977103,85.48476379156101,galetzka_mainshock,268
381346.9221131115,3129146.0366403125,26449.0,295.0,11.0,0.43184226055354985,67.05680831643872,galetzka_mainshock,269
372340.21907938307,3133494.645464362,26449.0,295.0,11.0,0.3767701374843819,69.07854798288832,galetzka_mainshock,270
363339.6420615448,3137828.21138251,26449.0,295.0,11.0,0.3404779901315208,74.76994236716368,galetzka_mainshock,271
354335.75226897444,3142180.1129185944,26449.0,295.0,11.0,0.4189215874122507,56.190822487193486,galetzka_mainshock,272
345328.14973013115,3146517.151005206,26449.0,295.0,11.0,0.3519415806636096,69.42394787449281,galetzka_mainshock,273
336317.10104303015,3150861.527090064,26449.0,295.0,11.0,0.3354662577383901,97.49515356302169,galetzka_mainshock,274
327312.24158691603,3155202.0577362906,26449.0,295.0,11.0,0.3378479669259533,94.53551302331552,galetzka_mainshock,275
318303.93283730187,3159549.9938020827,26449.0,295.0,11.0,0.25792270474892276,79.51980850820613,galetzka_mainshock,276
309301.7861911896,3163894.1357776434,26449.0,295.0,11.0,0.2593558298959173,75.531148051717,galetzka_mainshock,277
300286.2195585653,3168234.835379362,26449.0,295.0,11.0,0.23832559514244372,65.01346101404799,galetzka_mainshock,278
291286.7499054546,3172582.7147683264,26449.0,295.0,11.0,0.20234675287733184,57.31207048381831,galetzka_mainshock,279
282273.8458734142,3176927.234016687,26449.0,295.0,11.0,0.10537750827382474,69.85193839764499,galetzka_mainshock,280
457653.77875146345,3103270.2183730393,28357.0,295.0,11.0,0.31817810688355036,125.47634338333755,galetzka_mainshock,281
448650.5607952776,3107603.748935886,28357.0,295.0,11.0,0.2156342073976205,86.9562094982675,galetzka_mainshock,282
439643.95865720214,3111944.2289151466,28357.0,295.0,11.0,0.22200118567476165,99.0131604072084,galetzka_mainshock,283
430643.79980109836,3116291.642324741,28357.0,295.0,11.0,0.2988038781542167,116.80344634556869,galetzka_mainshock,284
421630.31088565325,3120623.9803325282,28357.0,295.0,11.0,0.3754689266770288,123.44416985197861,galetzka_mainshock,285
412633.0554729828,3124963.2463334566,28357.0,295.0,11.0,0.49099038330704603,105.21059746109047,galetzka_mainshock,286
403622.6026942319,3129309.675602655,28357.0,295.0,11.0,0.49818163474780963,102.72790218823059,galetzka_mainshock,287
394618.48162002576,3133652.0784780183,28357.0,295.0,11.0,0.48276326869736064,89.07238084035055,galetzka_mainshock,288
385610.86659610446,3137990.5678136316,28357.0,295.0,11.0,0.5302600305510495,69.37085766044588,galetzka_mainshock,289
376609.6549337966,3142336.1614642455,28357.0,295.0,11.0,0.4995710193756239,60.232215585348825,galetzka_mainshock,290
367604.9290042368,3146677.908266008,28357.0,295.0,11.0,0.4879944525299443,57.14978487043232,galetzka_mainshock,291
358596.6732758634,3151015.848893954,28357.0,295.0,11.0,0.4474355771504988,53.28223032411153,galetzka_mainshock,292
349585.0140471064,3155361.1045668772,28357.0,295.0,11.0,0.36236395957655615,65.73087215307139,galetzka_mainshock,293
340579.5947406204,3159702.503043504,28357.0,295.0,11.0,0.3295727975728579,62.72120857845935,galetzka_mainshock,294
331580.54922049993,3164051.1431877296,28357.0,295.0,11.0,0.35937702597689797,70.41245323420904,galetzka_mainshock,295
322567.9875198011,3168385.1774124736,28357.0,295.0,11.0,0.32657731243918336,62.09707403623289,galetzka_mainshock,296
313561.9560567151,3172737.6019137567,28357.0,295.0,11.0,0.23642638283406528,62.04540486157067,galetzka_mainshock,297
304552.1537097788,3177075.3534408594,28357.0,295.0,11.0,0.12216296114616738,65.33813374042752,galetzka_mainshock,298
295548.69495426025,3181420.4652719037,28357.0,295.0,11.0,0.07365715566732128,82.39343109465878,galetzka_mainshock,299
286541.8165364483,3185773.1355134277,28357.0,295.0,11.0,0.06346123308761027,119.64241553514805,galetzka_mainshock,300
